"RECEIVER_CUSTOMER","BA_NO","SERVICE_RECEIVER_ID","CHARGE_CODE","CANCEL_CHARGE_TYPE","EFFECTIVE_DATE","AMOUNT","PERIOD_START_DATE","PERIOD_END_DATE","CICLO"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"108095050","724505209","167042963",RC_PLANRE405,CRD,"2026-05-17 00:00:00.0000000",-0.985667,"2026-05-17 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"133495754","757516476","199974403",RC_PLANRE565,CRD,"2026-05-17 00:00:00.0000000",-5.91267,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"133495754","757516476","199974403",RC_PLANRE565,CRD,"2026-05-17 00:00:00.0000000",-5.91267,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"134822458","759611056","201554117",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-5.635,"2026-05-13 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"134822458","759611056","201554117",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-5.635,"2026-05-13 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135111058","760047892","201873146",FRTRPL_022,CRD,"2026-05-17 00:00:00.0000000",-5.933,"2026-05-15 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135111058","760047892","201873146",FRTRPL_022,CRD,"2026-05-17 00:00:00.0000000",-5.933,"2026-05-15 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135111058","760047892","201873146",FRTRPL_022,CRD,"2026-05-17 00:00:00.0000000",-5.933,"2026-05-15 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135111058","760047892","201873146",FRTRPL_022,CRD,"2026-05-17 00:00:00.0000000",-5.933,"2026-05-15 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135111058","760047892","201873146",FRTRPL_022,CRD,"2026-05-17 00:00:00.0000000",-5.933,"2026-05-15 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"48994561","728101214","199443021",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-56.3583,"2026-04-23 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"48994561","728101214","199443021",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-56.3583,"2026-04-23 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58538869","603547220","153952188",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-26.2433,"2026-04-21 00:00:00.0000000","2026-04-30 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-82.368,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-10.296,"2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"60792869","605779065","159394948",FRTRDE_076,DSC,"2026-05-17 00:00:00.0000000","6.102","2026-04-21 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"61793662","606886073","160631427",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-5.07933,"2026-05-11 00:00:00.0000000","2026-05-12 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RC_PLANRE495,CRD,"2026-05-17 00:00:00.0000000",-9.70667,"2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RC_PLANRE495,CRD,"2026-05-17 00:00:00.0000000",-9.70667,"2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RC_PLANRE495,CRD,"2026-05-17 00:00:00.0000000",-9.70667,"2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RC_PLANRE495,CRD,"2026-05-17 00:00:00.0000000",-9.70667,"2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RCD_DESRE177,DSC,"2026-05-17 00:00:00.0000000","4.85333","2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RCD_DESRE177,DSC,"2026-05-17 00:00:00.0000000","4.85333","2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RCD_DESRE177,DSC,"2026-05-17 00:00:00.0000000","4.85333","2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"134506666","759119908","201205530",RCD_DESRE177,DSC,"2026-05-17 00:00:00.0000000","4.85333","2026-05-13 00:00:00.0000000","2026-05-16 00:00:00.0000000","20260517"
"58216276","603217207","152781874",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-3.94933,"2026-05-12 00:00:00.0000000","2026-05-13 00:00:00.0000000","20260517"
"109861470","716624144","144229447",RC_PLANRE505,CRD,"2026-05-17 00:00:00.0000000",-5.63866,"2026-04-21 00:00:00.0000000","2026-04-24 00:00:00.0000000","20260517"
"109861470","716624144","144229447",RC_PLANRE505,CRD,"2026-05-17 00:00:00.0000000",-5.63866,"2026-04-21 00:00:00.0000000","2026-04-24 00:00:00.0000000","20260517"
"109861470","716624144","144229447",RC_PLANRE505,CRD,"2026-05-17 00:00:00.0000000",-5.63866,"2026-04-21 00:00:00.0000000","2026-04-24 00:00:00.0000000","20260517"
"109861470","716624144","144229447",RC_PLANRE505,CRD,"2026-05-17 00:00:00.0000000",-5.63866,"2026-04-21 00:00:00.0000000","2026-04-24 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"59710281","604713500","158099381",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-04-28 00:00:00.0000000","2026-05-01 00:00:00.0000000","20260517"
"61315782","606316221","160014462",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-7.754,"2026-04-28 00:00:00.0000000","2026-04-30 00:00:00.0000000","20260517"
"61315782","606316221","160014462",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-7.754,"2026-04-28 00:00:00.0000000","2026-04-30 00:00:00.0000000","20260517"
"61575489","606581350","160327363",FRVRPL_019,CRD,"2026-05-17 00:00:00.0000000",-0.564667,"2026-04-28 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260517"
"49181892","310265401","159363320",FRTREQ_020,CRD,"2026-05-17 00:00:00.0000000",-8.43,"2026-05-03 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"49181892","310265401","159363320",FRTREQ_020,CRD,"2026-05-17 00:00:00.0000000",-8.43,"2026-05-03 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"49181892","310265401","159363320",FRTREQ_020,CRD,"2026-05-17 00:00:00.0000000",-8.43,"2026-05-03 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"49181892","310265401","159363320",FRTREQ_020,CRD,"2026-05-17 00:00:00.0000000",-8.43,"2026-05-03 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"49181892","310265401","159363320",FRTREQ_020,CRD,"2026-05-17 00:00:00.0000000",-8.43,"2026-05-03 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.06867,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.06867,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.06867,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.06867,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-5.26167,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-5.26167,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-5.26167,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121669396","736653735","179520674",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-5.26167,"2026-04-28 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"132444594","755772872","198638023",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-29.302,"2026-04-22 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"132444594","755772872","198638023",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-29.302,"2026-04-22 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58144501","603143985","152526247",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58946502","603956753","155620753",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.257,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58946502","603956753","155620753",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.257,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58946502","603956753","155620753",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.257,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58946502","603956753","155620753",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.257,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58946502","603956753","155620753",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.257,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"124524406","742886825","185304657",FRVRPL_021,CRD,"2026-05-17 00:00:00.0000000",-2.369,"2026-04-28 00:00:00.0000000","2026-04-30 00:00:00.0000000","20260517"
"134514909","759133049","201217606",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-25.921,"2026-04-18 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"134514909","759133049","201217606",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-25.921,"2026-04-18 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"134514909","759133049","201217606",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-25.921,"2026-04-18 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"135769201","761028139","202613818",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-1.127,"2026-05-11 00:00:00.0000000","2026-05-11 00:00:00.0000000","20260517"
"135769201","761028139","202613818",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-1.127,"2026-05-11 00:00:00.0000000","2026-05-11 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.90667,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.90667,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.90667,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.90667,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.90667,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.39333,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.39333,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.39333,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.39333,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58023216","603022942","152082936",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.39333,"2026-04-28 00:00:00.0000000","2026-05-02 00:00:00.0000000","20260517"
"58694013","603705647","154589020",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-19.864,"2026-04-21 00:00:00.0000000","2026-04-28 00:00:00.0000000","20260517"
"58694013","603705647","154589020",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-19.864,"2026-04-21 00:00:00.0000000","2026-04-28 00:00:00.0000000","20260517"
"58694013","603705647","154589020",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-19.864,"2026-04-21 00:00:00.0000000","2026-04-28 00:00:00.0000000","20260517"
"58843711","603855711","155193934",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.62433,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58843711","603855711","155193934",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.62433,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"58843711","603855711","155193934",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.62433,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"60221714","605231918","158709652",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.648,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"60221714","605231918","158709652",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.648,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"60221714","605231918","158709652",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.648,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"60221714","605231918","158709652",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.648,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"60221714","605231918","158709652",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.648,"2026-05-04 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"134521112","759144369","201217859",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"134521112","759144369","201217859",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"134813916","759597368","201550588",RC_PLANRE594,CRD,"2026-05-17 00:00:00.0000000",-2.254,"2026-04-18 00:00:00.0000000","2026-04-19 00:00:00.0000000","20260517"
"134813916","759597368","201550588",RC_PLANRE594,CRD,"2026-05-17 00:00:00.0000000",-2.254,"2026-04-18 00:00:00.0000000","2026-04-19 00:00:00.0000000","20260517"
"134813916","759597368","201550588",RC_PLANRE594,CRD,"2026-05-17 00:00:00.0000000",-2.254,"2026-04-18 00:00:00.0000000","2026-04-19 00:00:00.0000000","20260517"
"135772014","761036359","202597366",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135772014","761036359","202597366",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"104522124","709605572","157114438",FRVRSV_005,CRD,"2026-05-17 00:00:00.0000000",-0.277333,"2026-04-28 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260517"
"104522124","709605572","157114438",FRVRSV_005,CRD,"2026-05-17 00:00:00.0000000",-0.277333,"2026-04-28 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260517"
"104522124","709605572","157114438",FRVRSV_005,CRD,"2026-05-17 00:00:00.0000000",-0.277333,"2026-04-28 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260517"
"104522124","709605572","157114438",FRVRSV_005,CRD,"2026-05-17 00:00:00.0000000",-0.277333,"2026-04-28 00:00:00.0000000","2026-04-29 00:00:00.0000000","20260517"
"113035123","721935877","149368158",RC_PLANRE529,CRD,"2026-05-17 00:00:00.0000000",-0.844667,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"113035123","721935877","149368158",RC_PLANRE529,CRD,"2026-05-17 00:00:00.0000000",-0.844667,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"113035123","721935877","149368158",RC_PLANRE529,CRD,"2026-05-17 00:00:00.0000000",-0.844667,"2026-04-21 00:00:00.0000000","2026-04-21 00:00:00.0000000","20260517"
"115048620","725023741","167655045",RC_PLANRE194,CRD,"2026-05-17 00:00:00.0000000",-9.03733,"2026-05-10 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"121919124","742393024","184694830",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-9.016,"2026-04-27 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"121919124","742393024","184694830",RC_PLANRE576,CRD,"2026-05-17 00:00:00.0000000",-9.016,"2026-04-27 00:00:00.0000000","2026-05-04 00:00:00.0000000","20260517"
"135778328","761039490","202625619",RC_PLANRE557,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"135778328","761039490","202625619",RC_PLANRE557,CRD,"2026-05-17 00:00:00.0000000",-7.889,"2026-05-11 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"58011639","603011632","152041450",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.27433,"2026-04-28 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"58011639","603011632","152041450",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.27433,"2026-04-28 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"58011639","603011632","152041450",FRIRPL_003,CRD,"2026-05-17 00:00:00.0000000",-2.27433,"2026-04-28 00:00:00.0000000","2026-05-10 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRCH_005,CRD,"2026-05-17 00:00:00.0000000",-1.52533,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"59342939","737730244","180585269",FRTRPL_014,CRD,"2026-05-17 00:00:00.0000000",-9.03867,"2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
"61227230","606245122","159905758",FRIRRE_261,DSC,"2026-05-17 00:00:00.0000000","4.52","2026-05-14 00:00:00.0000000","2026-05-17 00:00:00.0000000","20260517"
